entity,code,year,wind_(twh_-_equivalent)
Romania,ROU,1974,0.0
Romania,ROU,1975,0.0
Romania,ROU,1976,0.0
Romania,ROU,1977,0.0
Romania,ROU,1978,0.0
Romania,ROU,1979,0.0
Romania,ROU,1980,0.0
Romania,ROU,1981,0.0
Romania,ROU,1982,0.0
Romania,ROU,1983,0.0
Romania,ROU,1984,0.0
Romania,ROU,1985,0.0
Romania,ROU,1986,0.0
Romania,ROU,1987,0.0
Romania,ROU,1988,0.0
Romania,ROU,1989,0.0
Romania,ROU,1990,0.0029868612
Romania,ROU,1991,0.0
Romania,ROU,1992,0.0
Romania,ROU,1993,0.0
Romania,ROU,1994,0.0
Romania,ROU,1995,0.0
Romania,ROU,1996,0.0
Romania,ROU,1997,0.0
Romania,ROU,1998,0.0
Romania,ROU,1999,0.0
Romania,ROU,2000,0.0
Romania,ROU,2001,0.0
Romania,ROU,2002,0.0
Romania,ROU,2003,0.0
Romania,ROU,2004,0.0
Romania,ROU,2005,0.0
Romania,ROU,2006,0.0028454165
Romania,ROU,2007,0.008482861
Romania,ROU,2008,0.014050277
Romania,ROU,2009,0.025134416
Romania,ROU,2010,0.8493272
Romania,ROU,2011,3.826254
Romania,ROU,2012,7.23871
Romania,ROU,2013,12.318888
Romania,ROU,2014,12.796695
Romania,ROU,2015,19.020462
Romania,ROU,2016,17.641676
Romania,ROU,2017,19.712177
Romania,ROU,2018,16.726288
Romania,ROU,2019,17.853441
Romania,ROU,2020,18.239578
Romania,ROU,2021,17.207268
Romania,ROU,2022,18.24212
Romania,ROU,2023,19.80717
Russia,RUS,1990,0.0
Russia,RUS,1991,0.0
Russia,RUS,1992,0.0
Russia,RUS,1993,0.0
Russia,RUS,1994,0.0
Russia,RUS,1995,0.0
Russia,RUS,1996,0.0
Russia,RUS,1997,0.0
Russia,RUS,1998,0.0
Russia,RUS,1999,0.0
Russia,RUS,2000,0.0056182775
Russia,RUS,2001,0.009107139
Russia,RUS,2002,0.018096777
Russia,RUS,2003,0.024941055
Russia,RUS,2004,0.020171555
Russia,RUS,2005,0.019471223
Russia,RUS,2006,0.014796111
Russia,RUS,2007,0.018662306
Russia,RUS,2008,0.014612305
Russia,RUS,2009,0.010612305
Russia,RUS,2010,0.011618583
Russia,RUS,2011,0.014874666
Russia,RUS,2012,0.014397916
Russia,RUS,2013,0.012190805
Russia,RUS,2014,0.26036054
Russia,RUS,2015,0.39865944
Russia,RUS,2016,0.39652416
Russia,RUS,2017,0.36991945
Russia,RUS,2018,0.62746054
Russia,RUS,2019,0.8298305
Russia,RUS,2020,2.9887695
Russia,RUS,2021,6.7636914
Russia,RUS,2022,10.9527025
Russia,RUS,2023,12.332033
Saudi Arabia,SAU,1971,0.0
Saudi Arabia,SAU,1972,0.0
Saudi Arabia,SAU,1973,0.0
Saudi Arabia,SAU,1974,0.0
Saudi Arabia,SAU,1975,0.0
Saudi Arabia,SAU,1976,0.0
Saudi Arabia,SAU,1977,0.0
Saudi Arabia,SAU,1978,0.0
Saudi Arabia,SAU,1979,0.0
Saudi Arabia,SAU,1980,0.0
Saudi Arabia,SAU,1981,0.0
Saudi Arabia,SAU,1982,0.0
Saudi Arabia,SAU,1983,0.0
Saudi Arabia,SAU,1984,0.0
Saudi Arabia,SAU,1985,0.0
Saudi Arabia,SAU,1986,0.0
Saudi Arabia,SAU,1987,0.0
Saudi Arabia,SAU,1988,0.0
Saudi Arabia,SAU,1989,0.0
Saudi Arabia,SAU,1990,0.0
Saudi Arabia,SAU,1991,0.0
Saudi Arabia,SAU,1992,0.0
Saudi Arabia,SAU,1993,0.0
Saudi Arabia,SAU,1994,0.0
Saudi Arabia,SAU,1995,0.0
Saudi Arabia,SAU,1996,0.0
Saudi Arabia,SAU,1997,0.0
Saudi Arabia,SAU,1998,0.0
Saudi Arabia,SAU,1999,0.0
Saudi Arabia,SAU,2000,0.0
Saudi Arabia,SAU,2001,0.0
Saudi Arabia,SAU,2002,0.0
Saudi Arabia,SAU,2003,0.0
Saudi Arabia,SAU,2004,0.0
Saudi Arabia,SAU,2005,0.0
Saudi Arabia,SAU,2006,0.0
Saudi Arabia,SAU,2007,0.0
Saudi Arabia,SAU,2008,0.0
Saudi Arabia,SAU,2009,0.0
Saudi Arabia,SAU,2010,0.0
Saudi Arabia,SAU,2011,0.0
Saudi Arabia,SAU,2012,0.0
Saudi Arabia,SAU,2013,0.0
Saudi Arabia,SAU,2014,0.0
Saudi Arabia,SAU,2015,0.0
Saudi Arabia,SAU,2016,0.0
Saudi Arabia,SAU,2017,0.012822083
Saudi Arabia,SAU,2018,0.012747111
Saudi Arabia,SAU,2019,0.015009222
Saudi Arabia,SAU,2020,0.014954084
Saudi Arabia,SAU,2021,0.014858639
Saudi Arabia,SAU,2022,3.7803454
Saudi Arabia,SAU,2023,3.7666097
Singapore,SGP,1971,0.0
Singapore,SGP,1972,0.0
Singapore,SGP,1973,0.0
Singapore,SGP,1974,0.0
Singapore,SGP,1975,0.0
Singapore,SGP,1976,0.0
Singapore,SGP,1977,0.0
Singapore,SGP,1978,0.0
Singapore,SGP,1979,0.0
Singapore,SGP,1980,0.0
Singapore,SGP,1981,0.0
Singapore,SGP,1982,0.0
Singapore,SGP,1983,0.0
Singapore,SGP,1984,0.0
Singapore,SGP,1985,0.0
Singapore,SGP,1986,0.0
Singapore,SGP,1987,0.0
Singapore,SGP,1988,0.0
Singapore,SGP,1989,0.0
Singapore,SGP,1990,0.0
Singapore,SGP,1991,0.0
Singapore,SGP,1992,0.0
Singapore,SGP,1993,0.0
Singapore,SGP,1994,0.0
Singapore,SGP,1995,0.0
Singapore,SGP,1996,0.0
Singapore,SGP,1997,0.0
Singapore,SGP,1998,0.0
Singapore,SGP,1999,0.0
Singapore,SGP,2000,0.0
Singapore,SGP,2001,0.0
Singapore,SGP,2002,0.0
Singapore,SGP,2003,0.0
Singapore,SGP,2004,0.0
Singapore,SGP,2005,0.0
Singapore,SGP,2006,0.0
Singapore,SGP,2007,0.0
Singapore,SGP,2008,0.0
Singapore,SGP,2009,0.0
Singapore,SGP,2010,0.0
Singapore,SGP,2011,0.0
Singapore,SGP,2012,0.0
Singapore,SGP,2013,0.0
Singapore,SGP,2014,0.0
Singapore,SGP,2015,0.0
Singapore,SGP,2016,0.0
Singapore,SGP,2017,0.0
Singapore,SGP,2018,0.0
Singapore,SGP,2019,0.0
Singapore,SGP,2020,0.0
Singapore,SGP,2021,0.0
Singapore,SGP,2022,0.0
Singapore,SGP,2023,0.0
Slovakia,SVK,1971,0.0
Slovakia,SVK,1972,0.0
Slovakia,SVK,1973,0.0
Slovakia,SVK,1974,0.0
Slovakia,SVK,1975,0.0
Slovakia,SVK,1976,0.0
Slovakia,SVK,1977,0.0
Slovakia,SVK,1978,0.0
Slovakia,SVK,1979,0.0
Slovakia,SVK,1980,0.0
Slovakia,SVK,1981,0.0
Slovakia,SVK,1982,0.0
Slovakia,SVK,1983,0.0
Slovakia,SVK,1984,0.0
Slovakia,SVK,1985,0.0
Slovakia,SVK,1986,0.0
Slovakia,SVK,1987,0.0
Slovakia,SVK,1988,0.0
Slovakia,SVK,1989,0.0
Slovakia,SVK,1990,0.0
Slovakia,SVK,1991,0.0
Slovakia,SVK,1992,0.0
Slovakia,SVK,1993,0.0
Slovakia,SVK,1994,0.0
Slovakia,SVK,1995,0.0
Slovakia,SVK,1996,0.0
Slovakia,SVK,1997,0.0
Slovakia,SVK,1998,0.0
Slovakia,SVK,1999,0.0
Slovakia,SVK,2000,0.0
Slovakia,SVK,2001,0.0
Slovakia,SVK,2002,0.0
Slovakia,SVK,2003,0.00580025
Slovakia,SVK,2004,0.017289916
Slovakia,SVK,2005,0.017180473
Slovakia,SVK,2006,0.017072415
Slovakia,SVK,2007,0.022620972
Slovakia,SVK,2008,0.019670416
Slovakia,SVK,2009,0.016756278
Slovakia,SVK,2010,0.016653473
Slovakia,SVK,2011,0.013793277
Slovakia,SVK,2012,0.01645161
Slovakia,SVK,2013,0.0163525
Slovakia,SVK,2014,0.016254583
Slovakia,SVK,2015,0.016157832
Slovakia,SVK,2016,0.016062222
Slovakia,SVK,2017,0.015967749
Slovakia,SVK,2018,0.01587436
Slovakia,SVK,2019,0.015815832
Slovakia,SVK,2020,0.010505167
Slovakia,SVK,2021,0.013083388
Slovakia,SVK,2022,0.010428527
Slovakia,SVK,2023,0.010390638
Slovenia,SVN,1990,0.0
Slovenia,SVN,1991,0.0
Slovenia,SVN,1992,0.0
Slovenia,SVN,1993,0.0
Slovenia,SVN,1994,0.0
Slovenia,SVN,1995,0.0
Slovenia,SVN,1996,0.0
Slovenia,SVN,1997,0.0
Slovenia,SVN,1998,0.0
Slovenia,SVN,1999,0.0
Slovenia,SVN,2000,0.0
Slovenia,SVN,2001,0.0
Slovenia,SVN,2002,0.0
Slovenia,SVN,2003,0.0
Slovenia,SVN,2004,0.0
Slovenia,SVN,2005,0.0
Slovenia,SVN,2006,0.0
Slovenia,SVN,2007,0.0
Slovenia,SVN,2008,0.0
Slovenia,SVN,2009,0.0
Slovenia,SVN,2010,0.0
Slovenia,SVN,2011,0.0
Slovenia,SVN,2012,0.0
Slovenia,SVN,2013,0.010901666
Slovenia,SVN,2014,0.010836389
Slovenia,SVN,2015,0.016157832
Slovenia,SVN,2016,0.016106222
Slovenia,SVN,2017,0.0152119445
Slovenia,SVN,2018,0.015929917
Slovenia,SVN,2019,0.016211223
Slovenia,SVN,2020,0.016416945
Slovenia,SVN,2021,0.014635083
Slovenia,SVN,2022,0.0149415
Slovenia,SVN,2023,0.016689721
South Africa,ZAF,1971,0.0
South Africa,ZAF,1972,0.0
South Africa,ZAF,1973,0.0
South Africa,ZAF,1974,0.0
South Africa,ZAF,1975,0.0
South Africa,ZAF,1976,0.0
South Africa,ZAF,1977,0.0
South Africa,ZAF,1978,0.0
South Africa,ZAF,1979,0.0
South Africa,ZAF,1980,0.0
South Africa,ZAF,1981,0.0
South Africa,ZAF,1982,0.0
South Africa,ZAF,1983,0.0
South Africa,ZAF,1984,0.0
South Africa,ZAF,1985,0.0
South Africa,ZAF,1986,0.0
South Africa,ZAF,1987,0.0
South Africa,ZAF,1988,0.0
South Africa,ZAF,1989,0.0
South Africa,ZAF,1990,0.0
South Africa,ZAF,1991,0.0
South Africa,ZAF,1992,0.0
South Africa,ZAF,1993,0.0
South Africa,ZAF,1994,0.0
South Africa,ZAF,1995,0.0
South Africa,ZAF,1996,0.0
South Africa,ZAF,1997,0.0
South Africa,ZAF,1998,0.0
South Africa,ZAF,1999,0.0
South Africa,ZAF,2000,0.0
South Africa,ZAF,2001,0.0
South Africa,ZAF,2002,0.0
South Africa,ZAF,2003,0.017400749
South Africa,ZAF,2004,0.034579724
South Africa,ZAF,2005,0.034360833
South Africa,ZAF,2006,0.034144722
South Africa,ZAF,2007,0.033931386
South Africa,ZAF,2008,0.059011113
South Africa,ZAF,2009,0.08378139
South Africa,ZAF,2010,0.09436972
South Africa,ZAF,2011,0.10207028
South Africa,ZAF,2012,0.101451665
South Africa,ZAF,2013,0.10084055
South Africa,ZAF,2014,2.8878982
South Africa,ZAF,2015,8.270118
South Africa,ZAF,2016,11.267652
South Africa,ZAF,2017,18.68758
South Africa,ZAF,2018,16.959112
South Africa,ZAF,2019,17.48177
South Africa,ZAF,2020,16.83714
South Africa,ZAF,2021,22.639488
South Africa,ZAF,2022,25.289207
South Africa,ZAF,2023,30.072376
South America,,1971,0.0
South America,,1972,0.0
South America,,1973,0.0
South America,,1974,0.0
South America,,1975,0.0
South America,,1976,0.0
South America,,1977,0.0
South America,,1978,0.0
South America,,1979,0.0
South America,,1980,0.0
South America,,1981,0.0
South America,,1982,0.0
South America,,1983,0.0
South America,,1984,0.0
South America,,1985,0.0
South America,,1986,0.0
South America,,1987,0.0
South America,,1988,0.0
South America,,1989,0.0
South America,,1990,0.0
South America,,1991,0.0
South America,,1992,0.0
South America,,1993,0.0
South America,,1994,0.0
South America,,1995,0.0
South America,,1996,0.03553704
South America,,1997,0.05675047
South America,,1998,0.11248677
South America,,1999,0.11053511
South America,,2000,0.11087984
South America,,2001,0.27439103
South America,,2002,0.4189825
South America,,2003,0.42948955
South America,,2004,0.55493546
South America,,2005,0.639226
South America,,2006,1.0777277
South America,,2007,2.22977
South America,,2008,3.7383249
South America,,2009,4.0830207
South America,,2010,7.339812
South America,,2011,8.913351
South America,,2012,16.464413
South America,,2013,21.605482
South America,,2014,42.088818
South America,,2015,73.38887
South America,,2016,109.27811
South America,,2017,137.5789
South America,,2018,158.47673
South America,,2019,191.29056
South America,,2020,208.86893
South America,,2021,261.48807
South America,,2022,291.99893
South America,,2023,331.89575
South Korea,KOR,1971,0.0
South Korea,KOR,1972,0.0
South Korea,KOR,1973,0.0
South Korea,KOR,1974,0.0
South Korea,KOR,1975,0.0
South Korea,KOR,1976,0.0
South Korea,KOR,1977,0.0
South Korea,KOR,1978,0.0
South Korea,KOR,1979,0.0
South Korea,KOR,1980,0.0
South Korea,KOR,1981,0.0
South Korea,KOR,1982,0.0
South Korea,KOR,1983,0.0
South Korea,KOR,1984,0.0
South Korea,KOR,1985,0.0
South Korea,KOR,1986,0.0
South Korea,KOR,1987,0.0
South Korea,KOR,1988,0.0
South Korea,KOR,1989,0.0
South Korea,KOR,1990,0.0
South Korea,KOR,1991,0.0
South Korea,KOR,1992,0.0
South Korea,KOR,1993,0.002957
South Korea,KOR,1994,0.002957
South Korea,KOR,1995,0.0
South Korea,KOR,1996,0.0
South Korea,KOR,1997,0.002957
South Korea,KOR,1998,0.005913972
South Korea,KOR,1999,0.017265862
South Korea,KOR,2000,0.0493375
South Korea,KOR,2001,0.036986668
South Korea,KOR,2002,0.043435276
South Korea,KOR,2003,0.072111666
South Korea,KOR,2004,0.13671139
South Korea,KOR,2005,0.37192306
South Korea,KOR,2006,0.6797986
South Korea,KOR,2007,1.0621703
South Korea,KOR,2008,1.2252808
South Korea,KOR,2009,1.9139936
South Korea,KOR,2010,2.2675192
South Korea,KOR,2011,2.3804133
South Korea,KOR,2012,2.5027654
South Korea,KOR,2013,3.129356
South Korea,KOR,2014,3.1035447
South Korea,KOR,2015,3.615292
South Korea,KOR,2016,4.5060267
South Korea,KOR,2017,5.772638
South Korea,KOR,2018,6.521649
South Korea,KOR,2019,7.0624223
South Korea,KOR,2020,8.2726755
South Korea,KOR,2021,8.321077
South Korea,KOR,2022,8.78463
South Korea,KOR,2023,8.805545
South and Central America (EI),,1971,0.0
South and Central America (EI),,1972,0.0
South and Central America (EI),,1973,0.0
South and Central America (EI),,1974,0.0
South and Central America (EI),,1975,0.0
South and Central America (EI),,1976,0.0
South and Central America (EI),,1977,0.0
South and Central America (EI),,1978,0.0
South and Central America (EI),,1979,0.0
South and Central America (EI),,1980,0.0
South and Central America (EI),,1981,0.0
South and Central America (EI),,1982,0.0
South and Central America (EI),,1983,0.0
South and Central America (EI),,1984,0.0
South and Central America (EI),,1985,0.0
South and Central America (EI),,1986,0.0
South and Central America (EI),,1987,0.0
South and Central America (EI),,1988,0.0
South and Central America (EI),,1989,0.0
South and Central America (EI),,1990,0.0
South and Central America (EI),,1991,0.0
South and Central America (EI),,1992,0.0
South and Central America (EI),,1993,0.005077666
South and Central America (EI),,1994,0.022998804
South and Central America (EI),,1995,0.022998804
South and Central America (EI),,1996,0.12411666
South and Central America (EI),,1997,0.3043511
South and Central America (EI),,1998,0.32932693
South and Central America (EI),,1999,0.43903
South and Central America (EI),,2000,0.74523914
South and Central America (EI),,2001,0.9427436
South and Central America (EI),,2002,1.3390977
South and Central America (EI),,2003,1.2847809
South and Central America (EI),,2004,1.5656763
South and Central America (EI),,2005,1.5239882
South and Central America (EI),,2006,2.201535
South and Central America (EI),,2007,3.2730746
South and Central America (EI),,2008,4.685482
South and Central America (EI),,2009,5.7996054
South and Central America (EI),,2010,9.570122
South and Central America (EI),,2011,11.927753
South and Central America (EI),,2012,21.02629
South and Central America (EI),,2013,27.828749
South and Central America (EI),,2014,50.466183
South and Central America (EI),,2015,84.77107
South and Central America (EI),,2016,121.020134
South and Central America (EI),,2017,149.45284
South and Central America (EI),,2018,174.00179
South and Central America (EI),,2019,207.63293
South and Central America (EI),,2020,223.96323
South and Central America (EI),,2021,277.81006
South and Central America (EI),,2022,307.2657
South and Central America (EI),,2023,348.53122
Spain,ESP,1965,0.0
Spain,ESP,1966,0.0
Spain,ESP,1967,0.0
Spain,ESP,1968,0.0
Spain,ESP,1969,0.0
Spain,ESP,1970,0.0
Spain,ESP,1971,0.0
Spain,ESP,1972,0.0
Spain,ESP,1973,0.0
Spain,ESP,1974,0.0
Spain,ESP,1975,0.0
Spain,ESP,1976,0.0
Spain,ESP,1977,0.0
Spain,ESP,1978,0.0
Spain,ESP,1979,0.0
Spain,ESP,1980,0.0
Spain,ESP,1981,0.0
Spain,ESP,1982,0.0
Spain,ESP,1983,0.0
Spain,ESP,1984,0.0
Spain,ESP,1985,0.0
Spain,ESP,1986,0.0
Spain,ESP,1987,0.0
Spain,ESP,1988,0.0
Spain,ESP,1989,0.03844083
Spain,ESP,1990,0.041397776
Spain,ESP,1991,0.044354722
Spain,ESP,1992,0.30457
Spain,ESP,1993,0.3430108
Spain,ESP,1994,0.51747304
Spain,ESP,1995,0.79838693
Spain,ESP,1996,1.0763441
Spain,ESP,1997,2.194086
Spain,ESP,1998,3.9978492
Spain,ESP,1999,8.113978
Spain,ESP,2000,13.977688
Spain,ESP,2001,19.856508
Spain,ESP,2002,27.267752
Spain,ESP,2003,35.018997
Spain,ESP,2004,45.241936
Spain,ESP,2005,60.635647
Spain,ESP,2006,66.28939
Spain,ESP,2007,77.95186
Spain,ESP,2008,92.58018
Spain,ESP,2009,105.807205
Spain,ESP,2010,121.24105
Spain,ESP,2011,117.05799
Spain,ESP,2012,135.64903
Spain,ESP,2013,151.98872
Spain,ESP,2014,140.90831
Spain,ESP,2015,132.83086
Spain,ESP,2016,130.94461
Spain,ESP,2017,130.74121
Spain,ESP,2018,134.65694
Spain,ESP,2019,139.94131
Spain,ESP,2020,148.23741
Spain,ESP,2021,162.39359
Spain,ESP,2022,163.68634
Spain,ESP,2023,166.84135
Sri Lanka,LKA,1965,0.0
Sri Lanka,LKA,1966,0.0
Sri Lanka,LKA,1967,0.0
Sri Lanka,LKA,1968,0.0
Sri Lanka,LKA,1969,0.0
Sri Lanka,LKA,1970,0.0
Sri Lanka,LKA,1971,0.0
Sri Lanka,LKA,1972,0.0
Sri Lanka,LKA,1973,0.0
Sri Lanka,LKA,1974,0.0
Sri Lanka,LKA,1975,0.0
Sri Lanka,LKA,1976,0.0
Sri Lanka,LKA,1977,0.0
Sri Lanka,LKA,1978,0.0
Sri Lanka,LKA,1979,0.0
Sri Lanka,LKA,1980,0.0
Sri Lanka,LKA,1981,0.0
Sri Lanka,LKA,1982,0.0
Sri Lanka,LKA,1983,0.0
Sri Lanka,LKA,1984,0.0
Sri Lanka,LKA,1985,0.0
Sri Lanka,LKA,1986,0.0
Sri Lanka,LKA,1987,0.0
Sri Lanka,LKA,1988,0.0
Sri Lanka,LKA,1989,0.0
Sri Lanka,LKA,1990,0.0
Sri Lanka,LKA,1991,0.0
Sri Lanka,LKA,1992,0.0
Sri Lanka,LKA,1993,0.0
Sri Lanka,LKA,1994,0.0
Sri Lanka,LKA,1995,0.0
Sri Lanka,LKA,1996,0.0
Sri Lanka,LKA,1997,0.0
Sri Lanka,LKA,1998,0.0
Sri Lanka,LKA,1999,0.010349472
Sri Lanka,LKA,2000,0.01005375
Sri Lanka,LKA,2001,0.01028225
Sri Lanka,LKA,2002,0.010524583
Sri Lanka,LKA,2003,0.009877083
Sri Lanka,LKA,2004,0.0077970275
Sri Lanka,LKA,2005,0.0068886387
Sri Lanka,LKA,2006,0.006560778
Sri Lanka,LKA,2007,0.0065197777
Sri Lanka,LKA,2008,0.0091095
Sri Lanka,LKA,2009,0.009778527
Sri Lanka,LKA,2010,0.14755388
Sri Lanka,LKA,2011,0.25274915
Sri Lanka,LKA,2012,0.4025375
Sri Lanka,LKA,2013,0.6393333
Sri Lanka,LKA,2014,0.73810387
Sri Lanka,LKA,2015,0.92425495
Sri Lanka,LKA,2016,0.92323
Sri Lanka,LKA,2017,0.9761877
Sri Lanka,LKA,2018,0.8633272
Sri Lanka,LKA,2019,0.91784555
Sri Lanka,LKA,2020,0.9197264
Sri Lanka,LKA,2021,1.7097367
Sri Lanka,LKA,2022,1.9094428
Sri Lanka,LKA,2023,2.0157495
Sweden,SWE,1965,0.0
Sweden,SWE,1966,0.0
Sweden,SWE,1967,0.0
Sweden,SWE,1968,0.0
Sweden,SWE,1969,0.0
Sweden,SWE,1970,0.0
Sweden,SWE,1971,0.0
Sweden,SWE,1972,0.0
Sweden,SWE,1973,0.0
Sweden,SWE,1974,0.0
Sweden,SWE,1975,0.0
Sweden,SWE,1976,0.0
Sweden,SWE,1977,0.0
Sweden,SWE,1978,0.0
Sweden,SWE,1979,0.0
Sweden,SWE,1980,0.0
Sweden,SWE,1981,0.0
Sweden,SWE,1982,0.0
Sweden,SWE,1983,0.008870971
Sweden,SWE,1984,0.014784943
Sweden,SWE,1985,0.017741943
Sweden,SWE,1986,0.017741943
Sweden,SWE,1987,0.017741943
Sweden,SWE,1988,0.014784943
Sweden,SWE,1989,0.014784943
Sweden,SWE,1990,0.017741943
Sweden,SWE,1991,0.03844083
Sweden,SWE,1992,0.09166667
Sweden,SWE,1993,0.15376332
Sweden,SWE,1994,0.22177416
Sweden,SWE,1995,0.3104839
Sweden,SWE,1996,0.4258064
Sweden,SWE,1997,0.6002689
Sweden,SWE,1998,0.9107527
Sweden,SWE,1999,1.0586022
Sweden,SWE,2000,1.3513441
Sweden,SWE,2001,1.4160138
Sweden,SWE,2002,1.7746513
Sweden,SWE,2003,1.9691842
Sweden,SWE,2004,2.4494042
Sweden,SWE,2005,2.6897218
Sweden,SWE,2006,2.8119369
Sweden,SWE,2007,4.048316
Sweden,SWE,2008,5.621723
Sweden,SWE,2009,6.955001
Sweden,SWE,2010,9.677134
Sweden,SWE,2011,16.855984
Sweden,SWE,2012,19.646452
Sweden,SWE,2013,26.824171
Sweden,SWE,2014,30.434267
Sweden,SWE,2015,43.95668
Sweden,SWE,2016,41.438965
Sweden,SWE,2017,46.861927
Sweden,SWE,2018,43.96332
Sweden,SWE,2019,52.315044
Sweden,SWE,2020,72.29181
Sweden,SWE,2021,70.93378
Sweden,SWE,2022,86.19179
Sweden,SWE,2023,89.153076
Switzerland,CHE,1965,0.0
Switzerland,CHE,1966,0.0
Switzerland,CHE,1967,0.0
Switzerland,CHE,1968,0.0
Switzerland,CHE,1969,0.0
Switzerland,CHE,1970,0.0
Switzerland,CHE,1971,0.0
Switzerland,CHE,1972,0.0
Switzerland,CHE,1973,0.0
Switzerland,CHE,1974,0.0
Switzerland,CHE,1975,0.0
Switzerland,CHE,1976,0.0
Switzerland,CHE,1977,0.0
Switzerland,CHE,1978,0.0
Switzerland,CHE,1979,0.0
Switzerland,CHE,1980,0.0
Switzerland,CHE,1981,0.0
Switzerland,CHE,1982,0.0
Switzerland,CHE,1983,0.0
Switzerland,CHE,1984,0.0
Switzerland,CHE,1985,0.0
Switzerland,CHE,1986,0.0
Switzerland,CHE,1987,0.0
Switzerland,CHE,1988,0.0
Switzerland,CHE,1989,0.0
Switzerland,CHE,1990,0.0
Switzerland,CHE,1991,0.0
Switzerland,CHE,1992,0.0
Switzerland,CHE,1993,0.0
Switzerland,CHE,1994,0.0
Switzerland,CHE,1995,0.0
Switzerland,CHE,1996,0.002957
Switzerland,CHE,1997,0.005913972
Switzerland,CHE,1998,0.008870971
Switzerland,CHE,1999,0.008870971
Switzerland,CHE,2000,0.008870971
Switzerland,CHE,2001,0.011751138
Switzerland,CHE,2002,0.014594166
Switzerland,CHE,2003,0.0145006105
Switzerland,CHE,2004,0.017289916
Switzerland,CHE,2005,0.022907306
Switzerland,CHE,2006,0.04268111
Switzerland,CHE,2007,0.045241944
Switzerland,CHE,2008,0.05339111
Switzerland,CHE,2009,0.0642325
Switzerland,CHE,2010,0.10269639
Switzerland,CHE,2011,0.19310583
Switzerland,CHE,2012,0.24129027
Switzerland,CHE,2013,0.2452875
Switzerland,CHE,2014,0.27361888
Switzerland,CHE,2015,0.29622692
Switzerland,CHE,2016,0.29179722
Switzerland,CHE,2017,0.35395166
Switzerland,CHE,2018,0.3227786
Switzerland,CHE,2019,0.38485193
Switzerland,CHE,2020,0.38081193
Switzerland,CHE,2021,0.37941805
Switzerland,CHE,2022,0.39107028
Switzerland,CHE,2023,0.43641028
Taiwan,TWN,1971,0.0
Taiwan,TWN,1972,0.0
Taiwan,TWN,1973,0.0
Taiwan,TWN,1974,0.0
Taiwan,TWN,1975,0.0
Taiwan,TWN,1976,0.0
Taiwan,TWN,1977,0.0
Taiwan,TWN,1978,0.0
Taiwan,TWN,1979,0.0
Taiwan,TWN,1980,0.0
Taiwan,TWN,1981,0.0
Taiwan,TWN,1982,0.0
Taiwan,TWN,1983,0.0
Taiwan,TWN,1984,0.0
Taiwan,TWN,1985,0.0
Taiwan,TWN,1986,0.0
Taiwan,TWN,1987,0.0
Taiwan,TWN,1988,0.0
Taiwan,TWN,1989,0.0
Taiwan,TWN,1990,0.0
Taiwan,TWN,1991,0.0
Taiwan,TWN,1992,0.0
Taiwan,TWN,1993,0.0
Taiwan,TWN,1994,0.0
Taiwan,TWN,1995,0.0
Taiwan,TWN,1996,0.0
Taiwan,TWN,1997,0.0
Taiwan,TWN,1998,0.0
Taiwan,TWN,1999,0.0
Taiwan,TWN,2000,0.004089111
Taiwan,TWN,2001,0.035925552
Taiwan,TWN,2002,0.04635
Taiwan,TWN,2003,0.06891167
Taiwan,TWN,2004,0.072769724
Taiwan,TWN,2005,0.26143083
Taiwan,TWN,2006,0.78554446
Taiwan,TWN,2007,1.2428368
Taiwan,TWN,2008,1.6530591
Taiwan,TWN,2009,2.1968462
Taiwan,TWN,2010,2.8486812
Taiwan,TWN,2011,4.1177793
Taiwan,TWN,2012,3.8756392
Taiwan,TWN,2013,4.4697056
Taiwan,TWN,2014,4.064959
Taiwan,TWN,2015,4.1074176
Taiwan,TWN,2016,3.9007165
Taiwan,TWN,2017,4.5839624
Taiwan,TWN,2018,4.5228367
Taiwan,TWN,2019,4.98787
Taiwan,TWN,2020,6.063765
Taiwan,TWN,2021,5.941908
Taiwan,TWN,2022,9.326962
Taiwan,TWN,2023,16.109007
Thailand,THA,1971,0.0
Thailand,THA,1972,0.0
Thailand,THA,1973,0.0
Thailand,THA,1974,0.0
Thailand,THA,1975,0.0
Thailand,THA,1976,0.0
Thailand,THA,1977,0.0
Thailand,THA,1978,0.0
Thailand,THA,1979,0.0
Thailand,THA,1980,0.0
Thailand,THA,1981,0.0
Thailand,THA,1982,0.0
Thailand,THA,1983,0.0
Thailand,THA,1984,0.0
Thailand,THA,1985,0.0
Thailand,THA,1986,0.0
Thailand,THA,1987,0.0
Thailand,THA,1988,0.0
Thailand,THA,1989,0.0
Thailand,THA,1990,0.0
Thailand,THA,1991,0.0
Thailand,THA,1992,0.0
Thailand,THA,1993,0.0
Thailand,THA,1994,0.0
Thailand,THA,1995,0.0
Thailand,THA,1996,0.0
Thailand,THA,1997,0.0
Thailand,THA,1998,0.0
Thailand,THA,1999,0.0
Thailand,THA,2000,0.0
Thailand,THA,2001,0.0
Thailand,THA,2002,0.0
Thailand,THA,2003,0.0
Thailand,THA,2004,0.0
Thailand,THA,2005,0.0
Thailand,THA,2006,0.0003727472
Thailand,THA,2007,0.0011140833
Thailand,THA,2008,0.0013544471
Thailand,THA,2009,0.002792722
Thailand,THA,2010,0.01089136
Thailand,THA,2011,0.013793277
Thailand,THA,2012,0.04710361
Thailand,THA,2013,0.9574502
